s ../csv/Space BLOBz Tier S.csv 980
a ../csv/Space BLOBz Tier A.csv 7200
b ../csv/Space BLOBz Tier B.csv 11348
c ../csv/Space BLOBz Tier C.csv 17815
#,Address,BLZ,Points,S,A,B,C
1077,0x66971b505158B74bbEBac028d6519924A6822563,4782.384,4950,0,4,9,5
1077,0x7746AB46a45f3e7622AAFf9243a1c353aB41B0e3,4782.384,4950,0,4,9,5
1077,0x9980B494602E08DAace4fFd7838926AB973CF8D1,4782.384,4950,0,4,9,5
1077,0xc0bCD7735cCAc6EA02BC9c53dB48D9113493a21D,4782.384,4950,0,4,9,5
1082,0x6213aeb0360262f671Ebb6C0093AaEf8b5A251aD,4705.093,4870,0,4,8,7
1083,0x0EEF09F02c52CE98E94882E2733988b5328e289B,4589.156,4750,0,4,7,5
1084,0xa31A6b79169C7d268d2D7461A8b65a0D6d522c58,4579.495,4740,0,4,7,4
1084,0xd87a9F358E0EF81fCB42398899eD34FDCfd18256,4579.495,4740,0,4,7,4
1086,0x312f1f29870185a81B3b9D127537475F49a273c6,4540.849,4700,0,4,7,0
1086,0x4B83c3CAf46c82a2c755242732a28FD296A9Db4B,4540.849,4700,0,4,7,0
1086,0x9E6FD664132522Ce3ae5dB73724d7cc5f0193e7e,4540.849,4700,0,4,7,0
1086,0xdfc0dDf4a51fCf802C78B861D77B0E5E36552Ca0,4540.849,4700,0,4,7,0
1086,0xef4b1180961a50807c6E1ead073aBe3e26C183c2,4540.849,4700,0,4,7,0
1091,0xECeC63d08056F157350b2E28BA17D2F5C2a1d5Fd,4521.526,4680,0,4,6,8
1092,0x6F441A5c95b890310D47F58736C1F60c5BD56073,4511.865,4670,0,4,6,7
1092,0x9A1636FE4634537aeF315b26F914Ac53345A50C9,4511.865,4670,0,4,6,7
1094,0x003c9f72c550FaBB7ac70493d5cC9A4fe1702770,4502.204,4660,0,4,6,6
1094,0x268EF519eDBf507Ed9fF31a3EaE96c82cBE1bb0b,4502.204,4660,0,4,6,6
1094,0x41d4a1444b457D211FA8e58e51f819d6C2A4fa82,4502.204,4660,0,4,6,6
1094,0x4b5CE31DCE36E1dab6500366A55a1F4A139dafaD,4502.204,4660,0,4,6,6
1094,0x65ba7A28d127704A20727918423AB5B7e62d8A4d,4502.204,4660,0,4,6,6
1094,0x7BEE10a601D3473C524e4E5E94f1DE2911f1Be12,4502.204,4660,0,4,6,6
1094,0x8B147C4dB4e2616C0bAcfb29F5C61589BC0dE4dC,4502.204,4660,0,4,6,6
1094,0x8e1343508cbA64EB1AE15C17182685b4e38F37e1,4502.204,4660,0,4,6,6
1094,0xe0d817c734B963231a827614558D98b75F67Af02,4502.204,4660,0,4,6,6
1094,0xfF4418B72e91C934f55D85DD0783fDF51305D9Fb,4502.204,4660,0,4,6,6
1104,0xe886E022919ddCd8e9Cb3D93e25C5a13892c43D5,4415.251,4570,0,4,5,7
1105,0x03Be29388047f753E969FF0f1e5313939b1BE038,4405.59,4560,0,4,5,6
1105,0x2D6dEb85Ac1046e9F8C2d11A88D63839AD991F5e,4405.59,4560,0,4,5,6
1105,0x65D619d41bE19EFE6D1f6Bfb6BdC43418015b05B,4405.59,4560,0,4,5,6
1105,0x86A1a48ce033d6fDa5a19D3584988475803bdb4C,4405.59,4560,0,4,5,6
1105,0xE0697194BC33d95edD8DCb1206139B78EA6be188,4405.59,4560,0,4,5,6
1105,0xFe8c2cdB21029371690ca9a6430591058C17B2f3,4405.59,4560,0,4,5,6
1105,0xe8D30bBD4C1a398e19dF4654594fEf11e9e13eF6,4405.59,4560,0,4,5,6
1112,0x059F825206540feE5b529091c594a8809B0cF218,4395.928,4550,0,4,5,5
1112,0x3caDa286D74Fdfc0C590DDDC5De6c2E54Fe25130,4395.928,4550,0,4,5,5
1112,0x3fAcaCE626D23515ef2f76D4b5F5f4d2a55AbdCA,4395.928,4550,0,4,5,5
1112,0x4C50233b362118F78A9C8e413055d8143285a323,4395.928,4550,0,4,5,5
1112,0x53A97F81031E72f5DD34339c1f2d87f16C9e331d,4395.928,4550,0,4,5,5
1112,0x8Ea991f3193415EC22d8f165e434687aC275fACd,4395.928,4550,0,4,5,5
1112,0x8b9C595142eFF03F813A7269ebeaEC13612a6113,4395.928,4550,0,4,5,5
1112,0x92986ac66de8B40FA44db0C6D04c6582fd3cfA29,4395.928,4550,0,4,5,5
1112,0xD239AC8263BE689033587Be10F6e39237fCe6DD7,4395.928,4550,0,4,5,5
1121,0x433530204431BB396D6B768A6c5a52dB6146Ee1c,4386.267,4540,0,4,5,4
1121,0x4Ef7985cF9f22Ad47BAe798DbfD9f231A9aE607E,4386.267,4540,0,4,5,4
1121,0x511b5DA3757042b64e36cB259ec5248c163D15AD,4386.267,4540,0,4,5,4
1121,0x711cd2D84c9329C71C1575C7Cdfe185E430F36d1,4386.267,4540,0,4,5,4
1121,0x94db828F971919dff4097E0D8970329CA5B95c1f,4386.267,4540,0,4,5,4
1121,0xd7F4806a4200801A59332416588Ff41694F0F5Fa,4386.267,4540,0,4,5,4
1121,0xf61771B1808BF37b0D0a02D52b896C9DeCF2ed9e,4386.267,4540,0,4,5,4
1121,0xf8217Db52Ade99b6aA045081347444003F91f621,4386.267,4540,0,4,5,4
1129,0x0F32b522a8331890fD0d6Ef45b51C180fdA5EB5B,4376.606,4530,0,4,5,3
1129,0x3470F4e3932c720467125Be1037b14E5840DBDeC,4376.606,4530,0,4,5,3
1129,0xfA17f185B25724572A1959FEBa516391D1ACD733,4376.606,4530,0,4,5,3
1132,0xb0BbD5ba1558d6C5E1701f5c4593AB0367B2b9E4,4357.283,4510,0,4,5,1
1133,0x312eA156367b61806f2abb173ff5573EFa82f4E9,4347.622,4500,0,4,5,0
1134,0x46D7ACAD8CD02d1E6497cF0D6283Bda45cc31892,4260.669,4410,0,4,4,1
1134,0x8b36EA942aA14D6696Ff5E5393c54D9ae6Fbb342,4260.669,4410,0,4,4,1
1136,0x76BBAA3B1B44bD8Cd5185fDe7bdA99396b04Cc67,4251.008,4400,0,4,4,0
1137,0x6BDc1a9A9eB9d154904e53d1fD5C0FE965749Dd3,4241.346,4390,0,3,3,109
1137,0x7aED1AD8392F6Ad8C52ed17DEd1a2aA9Ec9748aF,4241.346,4390,0,4,3,9
1139,0x0020aA4472066100e6b5A7497fD5FCb17148FF6e,4231.685,4380,0,4,3,8
1139,0x14370497e509b13f52eA73F54159db6ca0aD5E24,4231.685,4380,0,4,3,8
1141,0x31A2a7Ba4214d589b3188D3Dab15befc9E53326B,4222.024,4370,0,4,3,7
1141,0x499541a3B08DA0FD43E3F3e0D327720e990CB4bf,4222.024,4370,0,4,3,7
1141,0x78B061F0780cceeb7e5404593c504B848D2E9778,4222.024,4370,0,4,3,7
1141,0xA01e8b200BB96e9fa246bc66F6b4FDf54089735b,4222.024,4370,0,4,3,7
1141,0xB56D5dF71DF9886f6E2B8979153BCA4154d4f345,4222.024,4370,0,4,3,7
1141,0xEC43d8E6433E1Bb63e2d03Bf5BC997F3bfe80Ccd,4222.024,4370,0,4,3,7
1141,0xccA554D3a5AeBfe142Bc39D19d72769bc3Ebf1B5,4222.024,4370,0,4,0,37
1148,0x11925475EBd17C662409d2c0c352f144AB1cA637,4154.394,4300,0,4,3,0
1148,0x161f6F6699c689732E89CB00E71aaA16ED599AD2,4154.394,4300,0,4,3,0
1148,0x4814b83b07d714Aecab48F1f54aF799f9AE9ad97,4154.394,4300,0,4,3,0
1151,0x371633f533626CDe63E4d9Fb11043A9E8C3ED51e,4144.732,4290,0,4,2,9
1152,0x69F9C3b61CA28Cc70b1bc5f333E26db70405D733,4135.071,4280,0,4,2,8
1153,0x651817b6B7464B61C6c6Ef87dA2BC84EE0E64377,4125.41,4270,0,0,42,7
1154,0x0473f0ec1B6dcb14B2b80394bb2Ea73183316C70,4106.087,4250,0,4,2,5
1154,0x2169Ec73eeB5287Ed3180b401B6383BEaf5a2011,4106.087,4250,0,4,2,5
1154,0x373C9B9c898258DC69b7DDd42A82E741348A32E0,4106.087,4250,0,4,2,5
1157,0xf986454493f69269b3f2f2Cb18522F48839d403A,4096.426,4240,0,4,2,4
1158,0x33307166B47232b1B84364670ed712aC929EAB19,4077.103,4220,0,4,2,2
1158,0x36495115074a919f39AD7324ba37707b18784B3d,4077.103,4220,0,4,2,2
1160,0x67D0C332f5288921D39504324D696B0d42EA9181,4057.78,4200,0,4,2,0
1161,0x3a059ca2b7CeF069F021005e4713DFbEb91c5906,3990.15,4130,0,4,1,3
1162,0x52FB914641daF95A7596a93684a50909fbCDf857,3970.828,4110,0,4,1,1
1162,0x53fA4FB0924D660d5714dF2939b9A9dAdb9f25e6,3970.828,4110,0,4,1,1
1162,0x8f6073FFCF8e4a5f90Ce473c3ce07FCFA07D1678,3970.828,4110,0,4,1,1
1162,0xE8b1EF36473Ae17b2f9236F1C19f99739bD969d1,3970.828,4110,0,4,1,1
1166,0x0f87831Db5d93B9C651A6De1A00C53Ff2a85918b,3961.166,4100,0,4,1,0
1166,0x12e3ed0a880AD50E4cDb0E3b80A7eEfD923EFA1d,3961.166,4100,0,4,1,0
1166,0x14EcA6A6E69aC67EC40d851230B5569575F97f3a,3961.166,4100,0,4,1,0
1166,0x1c850d2bB346DA12f92FC06A8272274dd5EBBC3D,3961.166,4100,0,4,1,0
1166,0x1e8880a577e3C15d94c84C217b8034285Fe6Aed5,3961.166,4100,0,4,1,0
1166,0x2C5971Ca88D7D7C8BE7cc6FdDB2A0679b029Ea1C,3961.166,4100,0,4,1,0
1166,0x2a1f339Fb53296Ba467893874Ec5F1ad165d38Fb,3961.166,4100,0,4,1,0
1166,0x3BcCdEc22b54Aaa9C765D2fd3765624D1579C3b8,3961.166,4100,0,4,1,0
1166,0x4d39C2499Fac8EBb24D3b6B8A2c9729Ff12EC850,3961.166,4100,0,4,1,0
1166,0x505A52FE94E8DBF6463615497D631E37C710DBbE,3961.166,4100,0,4,1,0
1166,0x5A9848573eaF194aae78DEb66AbfaE604b225AD1,3961.166,4100,0,4,1,0
1166,0x5C518C5cE75973407c8976774e17fB08686C2e61,3961.166,4100,0,4,1,0
1166,0x5C7aD181DAaee2F1D9b3A1a04d2bf971201F1C0E,3961.166,4100,0,0,41,0
1166,0x5EE0008FCebc752AE23fCd68b45abb3509aFF532,3961.166,4100,0,4,1,0
1166,0x63Fd6394f16680D6D58a090b028Ce2C0d113a08d,3961.166,4100,0,4,1,0
1166,0x812F55260F600bEC25A74811A7CB8D11Fe74299C,3961.166,4100,0,4,1,0
1166,0x8812d7A44BF5235a476A5596E16c1F2b8fFf0077,3961.166,4100,0,4,1,0
1166,0x8ca6a9950492759Af267B1f4610eE2E71d13db95,3961.166,4100,0,4,1,0
1166,0x9008E2A8C9F6E4Fe77CCF98b58652176e4451Ec0,3961.166,4100,0,4,1,0
1166,0x948E2Fe37F445fA0531b6d8663F62e859e49Cef2,3961.166,4100,0,4,1,0
1166,0x970187352496279e2E6A201e8f8590fF2c93B28d,3961.166,4100,0,4,1,0
1166,0xD56981DCa4C6cE4ffB971ea6DFfd1A73D7105fFE,3961.166,4100,0,4,0,10
1166,0xD6D1f00Aa47d4Ed8B36cF60948eA8C3504c162C9,3961.166,4100,0,4,1,0
1166,0xDe0c164F9E7eaa3Ef1F7f01Da9014c325fF85282,3961.166,4100,0,4,1,0
1166,0xEE315119f3fcaAf91680167B967592B1a6935826,3961.166,4100,0,4,1,0
1166,0xa3c13959415412E6e60fFE98564a204Cdd4E4eE5,3961.166,4100,0,4,1,0
1166,0xbad0374121c3df4A0a851526EC2e481F283de39A,3961.166,4100,0,4,1,0
1166,0xc20f2Cc364eA590f0a91C515118b5c0c8a709B6b,3961.166,4100,0,4,0,10
1166,0xc330b35F4A0ff3DEa927fE26487cA8Be841178d4,3961.166,4100,0,4,1,0
1166,0xd7c099BE27869e71A47e0390A0d75e7Edcc7d5F1,3961.166,4100,0,4,1,0
1166,0xd8a9C601f340272Bdde86e563f2630f0cBDCD4Fb,3961.166,4100,0,4,1,0
1166,0xe8e7a5871b8Ac09463Bdbee05eEC1Fb5Ef3c2B59,3961.166,4100,0,4,1,0
1166,0xeE38bD04f83477F7dCC3ceC7d93e9beC76fcAc37,3961.166,4100,0,4,1,0
1166,0xfD308dfDB978b8eD3675A90394040C5B44989E8c,3961.166,4100,0,4,1,0
1200,0x00C9366CeD4C11FcCbdA3D0d5b5dd20eDEe8CFb6,3951.505,4090,0,4,0,9
1200,0x0e551a523BD88f3815a5D4CC6231fBd513B28b9a,3951.505,4090,0,4,0,9
1200,0x1F81382f9A52A96fD4Ed3761F36c6d859f3385c2,3951.505,4090,0,4,0,9
1200,0x5B06eB50Ceb6d4743B8E2fd06e0c45402d3bdEcd,3951.505,4090,0,4,0,9
1200,0x7fbc69c7A4e14A5b85973f4DCEC3572584726A3A,3951.505,4090,0,4,0,9
1200,0x98889E29Ac50D24E19976F3036F778c33E055a41,3951.505,4090,0,0,30,109
1200,0xA18154d10DE9BDd11B9A545f3b2C2147B7229136,3951.505,4090,0,4,0,9
1200,0xD5f5e73FEe6FF5dCf5C03b61441932071A3B39bC,3951.505,4090,0,4,0,9
1200,0xD7b14c471A5Cd2D94b3F1a36fb4A906Bd39FB5B0,3951.505,4090,0,2,0,209
1200,0xE39A04d46760129D3cf76902B2ee3677e89c19Aa,3951.505,4090,0,4,0,9
1210,0x057561523E7819d19d7690ECa2ff05a138Fc3B4f,3941.843,4080,0,4,0,8
1210,0x05762511Fa367f476D19700bE11B28B801Ff1F11,3941.843,4080,0,4,0,8
1210,0x0FB4E427d986B25E307DaC66CB83A724a7B8c97B,3941.843,4080,0,4,0,8
1210,0x1a87549cAa8874103B05F67116395188d673CDef,3941.843,4080,0,4,0,8
1210,0x2C382aa6d22181440FF2f948Db1E00515d95DF9f,3941.843,4080,0,4,0,8
1210,0x34925b991dce4e9A94490C8882a37c3Dc3C6C631,3941.843,4080,0,4,0,8
1210,0x36bA90D076892A28B5043aa504F0E1DcF21E3aD2,3941.843,4080,0,4,0,8
1210,0x5e6c8140921AebA59e9B055BB70cd28102c67559,3941.843,4080,0,4,0,8
1210,0x7497B41ae064DC53183954c782Bf83C6437bFa33,3941.843,4080,0,4,0,8
1210,0x90344E19c75EDDd695fB9b4bCb5977d75fDe6d41,3941.843,4080,0,4,0,8
1210,0x973eFe97a5fb054af9B71307bd9fD504B04D18a4,3941.843,4080,0,4,0,8
1210,0xFE36fA1294009C6C0Abd1f7F1F4E0FAcE79F5891,3941.843,4080,0,4,0,8
1210,0xb3AacE2E7AAd63583AD720472f881E85CD0e9A20,3941.843,4080,0,4,0,8
1210,0xbDe5bbB20Fe6CF6a9029DA574f61cF7AcCBdd4D7,3941.843,4080,0,4,0,8
1210,0xe6f0100C62Dc7F44713B32124c53cdb8D24F712E,3941.843,4080,0,4,0,8
1225,0x0949C8d6aa7aD809ea08216f327ecF8a3C6B6518,3864.552,4000,0,4,0,0
1225,0x0AE12B81964df57596C724761701AEe57f91032F,3864.552,4000,0,4,0,0
1225,0x0d76D5196dB89f0F30AF5771fcbb897a79Bb0402,3864.552,4000,0,4,0,0
1225,0x0e6c5322296537155E45A819c75FeC8E96B1431a,3864.552,4000,0,4,0,0
1225,0x0eB19e452B1cEaAF66f48612351fe1907F7dD512,3864.552,4000,0,4,0,0
1225,0x0ec41277f932cA8f1A7f657764522AeD4040b52b,3864.552,4000,0,4,0,0
1225,0x10Fedd3a2eCC9ABbDE294C1d13e1f71EB71F3aad,3864.552,4000,0,4,0,0
1225,0x159A753dB06231a013Ba8404F14bf71650CE0dBD,3864.552,4000,0,4,0,0
1225,0x1602E644d80036EE566E7893BCE6009FE63dB47a,3864.552,4000,0,4,0,0
1225,0x16c60a2a633630C97CDCf38C8F9EaA4D135E75c5,3864.552,4000,0,4,0,0
1225,0x175d7aC3844aC969c1d17431E59FF057AD17Ee3b,3864.552,4000,0,4,0,0
1225,0x201449bfdfC56DE48469a10e8194f64898b152B8,3864.552,4000,0,4,0,0
1225,0x20326EB316Afd6FAf15b07793adf6F1f5e46571B,3864.552,4000,0,4,0,0
1225,0x22c5B360a725D4983e4F5F48aC4f474b364f5E43,3864.552,4000,0,4,0,0
1225,0x2BA1D521595C5B31B177fD5263F8B002F570E92a,3864.552,4000,0,4,0,0
1225,0x32e6778Cf3Caa7b22DFDe095643Bee37f67F82aE,3864.552,4000,0,4,0,0
1225,0x399e7fE41A3a2812A9734366AB5EE63e732c5758,3864.552,4000,0,4,0,0
1225,0x3eB210eAa4026f62D027fafABA1fa5592feBb06A,3864.552,4000,0,4,0,0
1225,0x43791B25Eeca0b1f8C8aDEE77246704efb40e978,3864.552,4000,0,4,0,0
1225,0x4709D322df6a5A2cd6e8b3E10BCdaE654A612C5A,3864.552,4000,0,4,0,0
1225,0x48b0320c7E9Fc671841a713156dA73df75765c66,3864.552,4000,0,4,0,0
1225,0x491443278F8724368BE4F66FB2a4F6A1651C1B40,3864.552,4000,0,4,0,0
1225,0x51149Eb573E0C60A7078345d63A1483F0f26DAF4,3864.552,4000,0,4,0,0
1225,0x5500C1fE02D4dcF51F12dfCb45e5e75B682e7581,3864.552,4000,0,4,0,0
1225,0x5682A4ebDAe6B5cEa7bbf0F636fb7161F837115c,3864.552,4000,0,4,0,0
1225,0x56b168C92D6Cf3E8f9fB5F4f874cedD3Cb349774,3864.552,4000,0,4,0,0
1225,0x6A0D579b887F17c49E39bF66016024719ac6f35a,3864.552,4000,0,4,0,0
1225,0x6ba7b6406e12a4c6dC6F96c4C7da06C9DdbF3022,3864.552,4000,0,4,0,0
1225,0x7533d66982E169ddF4F6A792e13d1Fc51b2F842c,3864.552,4000,0,4,0,0
1225,0x7a923cCdFAa1B95aBa096bA82aA7856470916FD0,3864.552,4000,0,4,0,0
1225,0x7d856E72Ca093b44aC278694f81E1dc02AcA9060,3864.552,4000,0,4,0,0
1225,0x8105FA2e9E9e8F8964C0ed9193614D352b24385F,3864.552,4000,0,4,0,0
1225,0x88fED84dbABD43b7336042bEAE1eEd9A78463a8E,3864.552,4000,0,4,0,0
1225,0x894C933C4113fA86a84262F12610d4e8266e9194,3864.552,4000,0,4,0,0
1225,0x8d95863B0FD4d901c6cdEeDD9640D8638609D38b,3864.552,4000,0,4,0,0
1225,0x935db1C5F15aD5751c790D9150c0c3D6b6087a40,3864.552,4000,0,4,0,0
1225,0x947dB9D96AEa1650d4879ebA95E0D6aa0dD93E90,3864.552,4000,0,4,0,0
1225,0x96648de5de8bF66a31dc5Ea0495BD1E7c87F51c1,3864.552,4000,0,4,0,0
1225,0xA551C69f5EC2838928CEa71986e89E995141B768,3864.552,4000,0,4,0,0
1225,0xACC17Bb304c19f627d391C0A4FF35397A8eb9768,3864.552,4000,0,4,0,0
1225,0xBaEC8411237eA70df4dCbC7525e4c92941BD2a47,3864.552,4000,0,4,0,0
1225,0xC02ea34406FCb0585fb205aBf17C7c2187fadf36,3864.552,4000,0,4,0,0
1225,0xC757BC66cE7DaDb5D45fb85EA848C3dbcCd9204d,3864.552,4000,0,4,0,0
1225,0xD6fdB1DFe36AA8e57aE9CdbC18524f7607D684a3,3864.552,4000,0,4,0,0
1225,0xDf377232B1EcE4feBb5d0241718D707bb1491616,3864.552,4000,0,4,0,0
1225,0xE60C3013cefb4D3aCa6029abE55E5407f4e6aF3b,3864.552,4000,0,4,0,0
1225,0xE885fe3ec9c3B713d515812E3B47004e231B7aF7,3864.552,4000,0,4,0,0
1225,0xED4A59031e82296ED0Ce0E3E1Bf0020A5570150d,3864.552,4000,0,4,0,0
1225,0xEFE5D701c06b165aa5Bf33682386b08cF8af174B,3864.552,4000,0,4,0,0
1225,0xF511470999e3F45550b886a3b483cDE0AD1B7201,3864.552,4000,0,4,0,0
1225,0xFBE21b2c323219a79b5FEe7dD4d6f5cA8a92BAE8,3864.552,4000,0,4,0,0
1225,0xa2854d15266165b8aC07939102F84b95ee857d05,3864.552,4000,0,4,0,0
1225,0xaB6207e9445dC9647268473886999e03dCaD9dcB,3864.552,4000,0,4,0,0
1225,0xaF1B2a07523D4Ebf6e6835187ab896D31E177eBB,3864.552,4000,0,4,0,0
1225,0xb5d05aA14b1aE48F6f6c53a2F4B25198C9028BFF,3864.552,4000,0,4,0,0
1225,0xb613703Bb54502daCF4A7dDE024998fc87D80F7b,3864.552,4000,0,4,0,0
1225,0xd42627f3AAA1b80160414B329bfE7D6Aad770991,3864.552,4000,0,4,0,0
1225,0xd9C13d1BAdC0fe49B9eECB41299832Ac42D08972,3864.552,4000,0,4,0,0
1283,0x42Be65310a59e2B61Cfb3EC8Dc14880f5aa882DD,3816.245,3950,0,3,9,5
1283,0xC295842750125B4aa7aE7cfFc3ff841176F78CD2,3816.245,3950,0,3,9,5
1283,0xaF870161cEE20B9B04ae4aeEE5B623dc56d26e17,3816.245,3950,0,3,9,5
1283,0xe94Aa5E19eBf80c95FD1d55702Cfd30C6A1E2248,3816.245,3950,0,3,9,5
1287,0xcd0b67a61E5e8F4616c19e421e929813B6D947df,3806.584,3940,0,3,9,4
1288,0x3Dd14B1eBcd80D681579aea988eDEA28dFC51461,3796.923,3930,0,3,9,3
1288,0x4fdBda33087bABdd87a3cdB0830572809625aFa3,3796.923,3930,0,3,9,3
1288,0x55C2970CbeF7394173F7D0Ae067FAE1dF2A416c6,3796.923,3930,0,3,9,3
1288,0x789185eAd7dac3cb244dfffAFca110AA423b2Cd3,3796.923,3930,0,3,9,3
1288,0x8639A6231e09dd356eE5aee69550D7A193564825,3796.923,3930,0,3,9,3
1288,0xC02B0e8A893F7E6288d32483310F9556657CA06F,3796.923,3930,0,3,9,3
1288,0xED6A1b4929B410176C66d2faF605ACb262F70E5E,3796.923,3930,0,3,9,3
1288,0xa13A120dfC5aeF0d261944042f4B8BDC45B43e88,3796.923,3930,0,3,9,3
1288,0xd32B5cB756f14F28DF809f7cCcdCD3e5c476514A,3796.923,3930,0,3,9,3
1297,0x1A5B9A64189F54BBD3C01335e60C56c027fCF633,3767.939,3900,0,3,9,0
1297,0x3349B782F73cbDa9E9a4e5db1d0b4C399dE7c22B,3767.939,3900,0,3,9,0
1297,0x7bB4a792E990313445b42aE334E0d7b9c7f24409,3767.939,3900,0,3,9,0
1300,0x2cc5C3230cE768D386cDC0E68ED9C7065D92374a,3700.309,3830,0,3,8,3
1300,0x643469ea34ebDEF97B73Eca584921BA34f8A9bA6,3700.309,3830,0,3,8,3
1302,0x4726EA8609e4ac4EB9a4C0cB74B0e379Df4dD387,3690.648,3820,0,3,8,2
1302,0xea10F10142F691CC1cfbD7A0D7d31557221C6E98,3690.648,3820,0,3,8,2
1304,0x098Eb7A11cEAa5F53022144E9A3c15604300fFb9,3661.663,3790,0,3,7,9
1304,0x1A01e529c5910be6885AebB67c3E2B0063132669,3661.663,3790,0,3,7,9
1304,0x2390CF638130F6927Ab6E3312D496e0FA9285Dce,3661.663,3790,0,3,7,9
1304,0x4F97A3aa19d2a274a96D67B8777F72cc526F3f4c,3661.663,3790,0,3,7,9
1304,0x81fdd17466B209BBe0b0D02934427a128f64b763,3661.663,3790,0,3,7,9
1304,0xD752b313E23Cba7d98080Ca57fC2d5C84A525652,3661.663,3790,0,3,7,9
1304,0xDe08b780Bc44F3c6F2Ce4DE59c47A7418C7D3891,3661.663,3790,0,3,7,9
1304,0xc757282690d46b79Ddfeee49155419b313494D21,3661.663,3790,0,3,7,9
1304,0xdc11cA422d5B30726a0E0B88dF060dCDD2524F09,3661.663,3790,0,3,7,9
1313,0x00000002f32C0886eE65D68059Fbdb76EF6A6996,3652.002,3780,0,3,7,8
1313,0x2cad6611A989f1aF569d03a8Cd80De4263B1f91d,3652.002,3780,0,3,7,8
1313,0x31d5720BF8D90C35Ef25B2b49b82aCCe2D565aC6,3652.002,3780,0,3,7,8
1313,0x6433fd0AAfAbe871bB44572d684DdfCD5D9d52B9,3652.002,3780,0,3,7,8
1313,0x69d7087e2099198666a4FdCcA57Ded525BF2b794,3652.002,3780,0,3,7,8
1313,0x741457F25F8E13a8d8fb566646e7CCb8EF1607fe,3652.002,3780,0,3,7,8
1313,0x90dEE319fF5E59bB908EB6BDE7dd1D647a697Abf,3652.002,3780,0,3,7,8
1313,0xB13188412268eb43E58b291B2674621d8011CB6B,3652.002,3780,0,3,7,8
1313,0xBB6a455B9807fE8BfE3fFd65332d721a3b8dA3be,3652.002,3780,0,3,7,8
1313,0xEF2b6c84C82D4DB1B806289bAb97285212A83843,3652.002,3780,0,3,7,8
1313,0xa1b21bBcFbC9bba21bFBB58f7F59115b99a3A594,3652.002,3780,0,3,7,8
1313,0xc3aC954373f045e3E1F5a14BF53A96343Bce08bd,3652.002,3780,0,3,0,78
1313,0xd4656F33963376371b4A6B7478AdF1fB38fc20C3,3652.002,3780,0,3,7,8
1313,0xdF8111093Ec328108fb2501056685c01A888EdeF,3652.002,3780,0,3,7,8
1313,0xe0BA7081CdcB4c5ba05496Bd6a63824740B786Fe,3652.002,3780,0,3,7,8
1328,0x527E68210E9E9c5471EB315599F1ef405F0f2865,3642.341,3770,0,3,7,7
1329,0x7d46361468F88F811fd99a62621863481DA78f77,3632.679,3760,0,3,7,6
1329,0xb156B83B38Af5D579816fcC97b2CBa0aF1E8dD1c,3632.679,3760,0,3,7,6
1331,0x0a72E3504E67C058b2fADaa02C871Dc7aC34E751,3613.356,3740,0,3,7,4
1332,0x683279542eD04d7C60DC56E4EA230fe621eDD4Ca,3574.711,3700,0,0,37,0
1332,0xf1f5EdfD50d35CAFAD8852a100869ae2903dD127,3574.711,3700,0,3,7,0
1334,0xDc7831919E92000242dC64E6C5A5bbAaBf214094,3545.727,3670,0,3,6,7
1334,0xaA8e5155b2B2da30767BD98561069ceF78886b99,3545.727,3670,0,3,6,7
1336,0xB493158392c37Dc8CFc6bd22A88CeF6C46Dfa54E,3536.065,3660,0,2,15,16
1336,0xB5F499BC7E0120F4835A958FC9186a766b230db1,3536.065,3660,0,3,6,6
1336,0xcC9b97650541cEbF75e2a5dB613F3788b810Bdac,3536.065,3660,0,3,6,6
1336,0xfa649669d7a536096fA5965eFACE0356Ba9e530A,3536.065,3660,0,0,36,6
1340,0x04df8C1cBa27019eb0e7aD6DC9927d02b7c52478,3526.404,3650,0,3,6,5
1340,0x1ABa64C3535dD573ddAC5B922ee61E158B99F1B8,3526.404,3650,0,3,6,5
1340,0x5A00e8683f37e8B08C744054a0EF606a18b1aEF7,3526.404,3650,0,3,6,5
1340,0x92469f5f4dB56Fea88C34B86C7940435D25ee4e4,3526.404,3650,0,3,6,5
1344,0x006c77e68d2cE85db549BAC376b4C7283A332447,3516.743,3640,0,3,6,4
1344,0x0fEA5da7eCFfb55cc24289587533f572A84f9C70,3516.743,3640,0,3,6,4
1344,0x7B69785643C0428E74659c9824d85cE0299a66D4,3516.743,3640,0,3,6,4
1344,0x7e44f0efAA3aB5Dc227f9F38BB32f0acE2619F78,3516.743,3640,0,3,6,4
1344,0x8A3f2aCE8D16b437F89eF06bB45602E70Ab87a00,3516.743,3640,0,3,6,4
1344,0x91C66975744E8d8a503132922dE1bBF3300cDE37,3516.743,3640,0,3,6,4
1344,0xA406c626232454838b3960A850d92A7aF1214599,3516.743,3640,0,3,6,4
1344,0xBd236168f56Bfe4b0F82f033bDD80D05F688FD48,3516.743,3640,0,3,6,4
1344,0xb8D21204Ef6799155eDe6B188A709c0125E2A2e9,3516.743,3640,0,3,6,4
1344,0xc6d1cAB8aa6c6099a4dD7352EBD4B25521F6C79C,3516.743,3640,0,3,6,4
1354,0x2d96276C369Ef03522e804Dd6d443A313B707316,3507.081,3630,0,3,6,3
1354,0x3BB635727D963b96a5de2F58Fa8804f55B0Bf6aC,3507.081,3630,0,3,6,3
1354,0x3CBF9c915146221BC0038722a57B3fE9D73893EE,3507.081,3630,0,3,6,3
